,group,batch_group_number,only_female_owns_enterprises,number_enterprises_hh_C,child_under_6,treatment,shock_any,miss_shock_any,Age_C,Married_C,Muslim_C,HH_Size_C,Years_Education_C,Financial_Control_C,homeowner_C,miss_Age_C,miss_Married_C,miss_Muslim_C,miss_HH_Size_C,miss_Years_Education_C,miss_Financial_Control_C,miss_homeowner_C,No_Drain_C,miss_No_Drain_C,all_hh_enterprise_profits,female_entreprise_profits,miss_number_enterprises_hh_C,sec_loanamount1,sec_loanamount2,sec_loanamount3,sec_loanamount4,sec_loanamount5,sec_loanamount6,miss_sec_loanamount1,miss_sec_loanamount2,miss_sec_loanamount3,miss_sec_loanamount4,miss_sec_loanamount5,miss_sec_loanamount6
0,Shampa,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31.0,1.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Shampa,1.0,0.0,2.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,Shampa,1.0,0.0,2.0,0.0,1.0,1.0,0.0,36.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,Pampa,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pampa,1.0,0.0,3.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,Pampa,1.0,1.0,2.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,750.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,Pampa,1.0,1.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,900.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,Jayanti,1.0,0.0,2.0,0.0,1.0,0.0,0.0,29.0,1.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,280.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,Tumpa,1.0,0.0,2.0,0.0,1.0,0.0,0.0,26.0,1.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,Jayanti,1.0,1.0,1.0,0.0,1.0,0.0,0.0,31.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,750.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,Jayanti,1.0,0.0,3.0,0.0,1.0,0.0,0.0,39.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jayanti,1.0,0.0,2.0,0.0,1.0,0.0,0.0,37.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,Namita,2.0,0.0,3.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,625.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,509/4,5.0,1.0,1.0,0.0,0.0,1.0,0.0,40.0,1.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,509/4,5.0,0.0,2.0,0.0,0.0,1.0,0.0,37.0,1.0,0.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8653.846,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15,509/3,5.0,1.0,2.0,0.0,0.0,1.0,0.0,42.0,1.0,0.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16,509/3,5.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17,509/3,5.0,0.0,3.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18,499,1.0,0.0,2.0,1.0,1.0,1.0,0.0,19.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19,499,1.0,0.0,3.0,0.0,1.0,1.0,0.0,39.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.3076,750.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20,198/6,5.0,0.0,2.0,0.0,1.0,1.0,0.0,31.0,1.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21,498,1.0,0.0,2.0,0.0,1.0,1.0,0.0,34.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
22,498,1.0,1.0,2.0,1.0,1.0,1.0,0.0,46.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23,498,1.0,1.0,1.0,0.0,1.0,1.0,0.0,36.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,2000.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
24,498/2,2.0,0.0,2.0,1.0,1.0,1.0,0.0,29.0,1.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.2307,140.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
25,498/2,2.0,1.0,1.0,1.0,1.0,1.0,0.0,34.0,1.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,644.0,644.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
26,198/2,4.0,0.0,2.0,1.0,0.0,1.0,0.0,43.0,1.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
27,498/2,2.0,0.0,2.0,1.0,1.0,1.0,0.0,21.0,1.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,190.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28,198/6,5.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,4.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1350.0,300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
29,499/2,2.0,1.0,1.0,1.0,0.0,1.0,0.0,31.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
30,499/2,2.0,0.0,2.0,0.0,0.0,1.0,0.0,38.0,1.0,0.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
31,499/3,2.0,0.0,3.0,0.0,0.0,1.0,0.0,36.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
32,490,1.0,0.0,2.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,475.0,350.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
33,490/2,2.0,0.0,2.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0,8.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6000.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
34,491/2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1050.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
35,490/2,2.0,0.0,3.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,930.7692,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
36,490/2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,250.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
37,491/2,2.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3300.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
38,491/2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
39,520,4.0,0.0,2.0,1.0,1.0,0.76585364,1.0,27.0,1.0,0.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1720.0,600.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40,520/2,4.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
41,520/2,4.0,0.0,2.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
42,520,4.0,0.0,3.0,0.0,1.0,0.76585364,1.0,30.0,1.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9700.0,700.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
43,495,1.0,1.0,1.0,0.0,1.0,1.0,0.0,36.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
44,495,1.0,0.0,3.0,0.0,1.0,1.0,0.0,26.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,525.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
45,495,1.0,1.0,2.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0769,23.076923,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
46,495,1.0,0.0,5.0,1.0,1.0,1.0,0.0,56.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3375.0,375.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
47,493,1.0,0.0,2.0,0.0,0.0,1.0,0.0,35.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,1500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
48,508,2.0,0.0,3.0,0.0,1.0,1.0,0.0,41.0,1.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14500.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
49,508,2.0,0.0,1.0,0.0,1.0,1.0,0.0,46.0,1.0,0.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,50.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50,508,2.0,0.0,2.0,0.0,1.0,1.0,0.0,36.0,1.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,15.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
51,198/3,4.0,0.0,2.0,1.0,1.0,1.0,0.0,21.0,1.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,120.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
52,198/3,4.0,0.0,4.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4482.6924,300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
53,198/3,4.0,0.0,1.0,0.0,1.0,1.0,0.0,46.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
54,497,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
55,497,1.0,1.0,2.0,1.0,1.0,1.0,0.0,46.0,1.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,3000.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
56,496,1.0,1.0,2.0,0.0,1.0,1.0,0.0,41.0,1.0,0.0,8.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
57,497,1.0,0.0,3.0,1.0,1.0,1.0,0.0,29.0,1.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,750.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
58,305/2,4.0,1.0,1.0,0.0,0.0,0.7690476,1.0,34.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,670.0,670.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
59,305/2,4.0,0.0,2.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
60,402/6,5.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,402/5,3.0,0.0,2.0,1.0,1.0,1.0,0.0,29.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,402/9,6.0,1.0,2.0,1.0,1.0,1.0,0.0,23.0,1.0,1.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
63,402/5,3.0,0.0,2.0,0.0,1.0,1.0,0.0,32.0,1.0,1.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.6924,324.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
64,438,4.0,1.0,1.0,1.0,1.0,1.0,0.0,34.0,1.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,550.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
65,438,4.0,1.0,1.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
66,405/2,3.0,0.0,2.0,0.0,0.0,1.0,0.0,29.0,1.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
67,363/6,5.0,0.0,2.0,1.0,0.0,1.0,0.0,28.0,1.0,0.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.0,480.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
68,433,3.0,0.0,3.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.0,675.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
69,433,3.0,0.0,2.0,0.0,1.0,1.0,0.0,31.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
70,433,3.0,1.0,1.0,0.0,1.0,1.0,0.0,31.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
71,363/3,3.0,1.0,3.0,0.0,1.0,1.0,0.0,46.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,700.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
72,363/8,7.0,0.0,2.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,700.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,363/7,6.0,0.0,3.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,240.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,363/7,6.0,0.0,2.0,1.0,0.0,1.0,0.0,32.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0,210.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
75,363/8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7480.0,7480.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
76,363/8,7.0,0.0,3.0,1.0,1.0,1.0,0.0,27.0,1.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.6924,350.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,363/7,6.0,0.0,2.0,1.0,0.0,1.0,0.0,33.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.53845,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
78,417,1.0,0.0,2.0,0.0,1.0,1.0,0.0,23.0,1.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1442.3076,200.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
79,416/2,2.0,0.0,2.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1350.0,600.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,416/2,2.0,1.0,2.0,0.0,1.0,1.0,0.0,35.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6500.0,6300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,417,1.0,0.0,2.0,0.0,1.0,0.0,0.0,35.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,416/2,2.0,1.0,1.0,0.0,1.0,1.0,0.0,31.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,250.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,417,1.0,0.0,2.0,1.0,1.0,1.0,0.0,36.0,0.0,0.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,965.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,417,1.0,0.0,2.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1357.0,357.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,416/2,2.0,0.0,2.0,0.0,1.0,1.0,0.0,34.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,700.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,553,6.0,0.0,3.0,0.0,1.0,0.0,0.0,35.0,1.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850.0,450.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,553,6.0,0.0,2.0,0.0,1.0,0.0,0.0,41.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,500.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,553/2,6.0,1.0,2.0,1.0,0.0,1.0,0.0,31.0,1.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,250.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,553,6.0,1.0,1.0,0.0,1.0,1.0,0.0,46.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,553,6.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,325.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,571,6.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,1.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,571,6.0,1.0,1.0,0.0,1.0,1.0,0.0,33.0,1.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
